ts,open,high,low,close,n_obs,source,quality,xcheck_spread_bps,xcheck_sources
2023-03-04 23:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.022100000000024878,2
2023-03-05 00:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.022100000000024878,2
2023-03-05 01:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.022100000000024878,2
2023-03-05 02:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.7221000000001698,2
2023-03-05 03:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.3220999999997698,2
2023-03-05 04:00:00+00:00,0.99999779,0.99999779,0.99999779,0.99999779,0,chainlink,measured,0.3220999999997698,2
2023-03-05 05:00:00+00:00,1.0,1.0,1.0,1.0,1,chainlink,measured,0.2999999999997449,2
2023-03-05 06:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.2999999999997449,2
2023-03-05 07:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-05 08:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-05 09:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.2999999999997449,2
2023-03-05 10:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.40000000000040004,2
2023-03-05 11:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.1999999999990898,2
2023-03-05 12:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,13.600000000000279,2
2023-03-05 13:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,7.299999999998974,2
2023-03-05 14:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,7.200000000000539,2
2023-03-05 15:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,7.200000000000539,2
2023-03-05 16:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,9.200000000000319,2
2023-03-05 17:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,2.2999999999995246,2
2023-03-05 18:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,7.500000000000284,2
2023-03-05 19:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,9.600000000000719,2
2023-03-05 20:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-05 21:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-05 22:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,8.099999999999774,2
2023-03-05 23:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,8.099999999999774,2
2023-03-06 00:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,8.099999999999774,2
2023-03-06 01:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-06 02:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.0999999999995449,2
2023-03-06 03:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.9999999999998899,2
2023-03-06 04:00:00+00:00,1.0,1.0,1.0,1.0,0,chainlink,measured,0.10000000000065512,2
2023-03-06 05:00:00+00:00,0.99998374,0.99998374,0.99998374,0.99998374,1,chainlink,measured,0.8373999999999882,2
2023-03-06 06:00:00+00:00,0.99998374,0.99998374,0.99998374,0.99998374,0,chainlink,measured,0.8373999999999882,2
